vehicleplatenumber,device_num,direction_angle,lng,lat,acc_state,right_turn_signals,left_turn_signals,hand_brake,foot_brake,location_time,gps_speed,mileage
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:37,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:38,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:39,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:40,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:41,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:42,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:43,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:44,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:45,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:46,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:47,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:48,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:49,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:50,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:51,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:52,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:53,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:54,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:55,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:56,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:57,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:58,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:29:59,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:00,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:01,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:02,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:03,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:04,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:05,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:06,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:07,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:08,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:09,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:10,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:11,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:12,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:13,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:14,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:15,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:16,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:17,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:18,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:19,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:20,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:21,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:22,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:24,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:25,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:26,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:27,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:28,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:29,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:30,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:31,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:32,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:33,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:34,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:35,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:36,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:37,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:38,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:39,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:40,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:41,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:42,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:43,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:44,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:45,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:46,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:47,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:48,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:49,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:50,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:51,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:52,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:53,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:54,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:55,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:56,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:57,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:58,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:30:59,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:00,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:01,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:02,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:03,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:04,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:05,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:06,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:08,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:09,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:11,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:12,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:13,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:14,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:15,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:16,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:17,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:18,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:19,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:20,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:21,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:22,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:23,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:24,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:25,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:26,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:27,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:28,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:29,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:30,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:31,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:32,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:33,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:34,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:35,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:36,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:37,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:38,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:39,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:40,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:41,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:42,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:43,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:44,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:45,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:46,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:47,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:48,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:49,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:50,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:51,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:52,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:53,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:54,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:55,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:56,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:57,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:58,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:31:59,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:00,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:01,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:02,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:03,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:04,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:05,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:06,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:07,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:08,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:09,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:10,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:11,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:12,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:13,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:14,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:15,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:16,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:17,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:18,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:19,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:20,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:21,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:22,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:23,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:24,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:25,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:26,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:27,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:28,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:29,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:30,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:31,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:32,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:33,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:34,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:35,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:36,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:37,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:38,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:39,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:40,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:41,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:42,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:43,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:44,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:45,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:46,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:48,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:49,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:51,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:52,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:53,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:54,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:55,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:56,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:57,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:58,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:32:59,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:00,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:01,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:02,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:03,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:04,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:05,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:06,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:07,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:08,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:09,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:10,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:11,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:12,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:13,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:14,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:15,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:16,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:17,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:18,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:19,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:20,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:21,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:22,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:23,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:24,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:25,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:26,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:27,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:28,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:29,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:30,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:31,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:32,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:33,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:34,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:35,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:36,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:37,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:38,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:39,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:40,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:41,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:42,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:43,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:44,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:45,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:46,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:47,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:48,0,40677
AB00257,AAA2005257,273,115.73311000000001,25.327636,1,0,0,0,0,2018-10-07 22:33:49,0,40677
